Occupation,Theme,Cosine_Similarity
Salesperson,Efficiency,0.2140684405946922
Salesperson,Rigor,0.09125425718840263
Salesperson,Competence,0.2223084769080125
Salesperson,Craftsmanship,0.25289820989971384
Salesperson,Embodies technical excellence,0.20965277506985325
Salesperson,Driven by precision and care,0.1734408512404702
Salesperson,An exemplar of professional rigor,0.16628851575028952
Salesperson,Reliability personified,0.2739365773954464
Salesperson,Integrity,0.21665237129093054
Salesperson,Service,0.3531282271662904
Salesperson,Community,0.19327418714328543
Salesperson,Responsibility,0.27174643665592235
Salesperson,Fairness,0.1830674036083959
Salesperson,Stewardship,0.21165358513310153
Salesperson,A champion for the community,0.2543263628618113
Salesperson,Guided by a strong ethical compass,0.19902245307337796
Salesperson,A voice for the marginalized,0.1752508491551432
Salesperson,Embodies social responsibility,0.29622972396843855
Salesperson,Driven by compassion,0.19647701884766644
Salesperson,Adaptability,0.19958470369037445
Salesperson,Flexibility,0.17539467265992578
Salesperson,Endurance,0.14443536376255622
Salesperson,Thriving amid change,0.16200139365173583
Salesperson,Resilient under pressure,0.20704610257732778
Salesperson,Methodical,0.13171477729337358
Salesperson,Systematic,0.15684489076045188
Salesperson,Streamlined for success,0.2474016206274459
Salesperson,Engineered for performance,0.23398739394055046
Social Worker,Hegemony,0.09995554312645091
Social Worker,Dominance,0.12838058382000667
Social Worker,Influence,0.1569446575821124
Social Worker,Control,0.19891662887137956
Social Worker,Elite,0.16933314006025071
Social Worker,Authority,0.16657484671912443
Social Worker,Sovereignty,0.12149728230498319
Social Worker,Command,0.1404619621536012
Social Worker,Impact,0.13809597235838628
Social Worker,Gravitas,0.1135180133229364
Social Worker,At the top of the hierarchy,0.16684485670841473
Social Worker,Shaping public opinion,0.13922895363784876
Social Worker,Pulling the strings,0.13656608132472745
Social Worker,A seat at the table,0.14836501209035385
Social Worker,Setting the agenda,0.12302113108005915
Social Worker,Wielding considerable power,0.15719440603894225
Social Worker,A force to be reckoned with,0.13538197029801768
Social Worker,In a position of authority,0.24642184486092472
Social Worker,Having the final say,0.12550178051033375
Social Worker,Commanding respect and attention,0.10534675815134374
Social Worker,Peril,0.08690515112597105
Social Worker,Hazard,0.15917841184429848
Social Worker,Bravery,0.14374405696538603
Social Worker,Valor,0.12243137463597727
Social Worker,Audacity,0.09632661625981197
Social Worker,Grit,0.14209136408705889
Social Worker,Daredevil,0.16333078850387323
Social Worker,Resilience,0.2000689333660029
Social Worker,Fortitude,0.10593233885461283
Social Worker,Tenacity,0.10598251592890946
Social Worker,On the front lines,0.20785409141598127
Social Worker,Facing the unknown,0.157481902794419
Social Worker,A high-stakes game,0.06506349999349532
Social Worker,Confronting danger head-on,0.13393982916393468
Social Worker,Pushing the limits of safety,0.10522055941540363
Social Worker,Where courage is essential,0.1542641635580932
Social Worker,In harm's way,0.17336937550164713
Social Worker,Against all odds,0.12488063150434339
Social Worker,A test of will,0.10079385955403937
Social Worker,Embracing the unpredictable,0.10867189236200696
Social Worker,Empathy,0.2606030751957915
Social Worker,Compassion,0.26336083246736225
Social Worker,Nurture,0.23540037064451247
Social Worker,Tenderness,0.1452480093648927
Social Worker,Support,0.27137933326185576
Social Worker,Healing,0.23583866843369375
Social Worker,Solace,0.22325496213108564
Social Worker,Guidance,0.22642954839252555
Social Worker,Mentorship,0.24444094065325625
Social Worker,Kindness,0.24813299908106787
Social Worker,A shoulder to lean on,0.24421485326198497
Social Worker,Providing emotional support,0.3596180852907586
Social Worker,The art of listening,0.11337840034746137
Social Worker,Caring for the vulnerable,0.32482995905658
Social Worker,Making a difference in people's lives,0.2818660884247699
Social Worker,A healing touch,0.21253809353094083
Social Worker,Offering comfort and care,0.2749565647755893
Social Worker,A source of strength,0.233513267063692
Social Worker,Building trust and rapport,0.18808910303711837
Social Worker,Fostering growth and well-being,0.2592082750904986
Social Worker,Erudition,0.03654227448914329
Social Worker,Sagacity,0.1302832893115889
Social Worker,Insight,0.19506139841451314
Social Worker,Enlightenment,0.08732405740775424
Social Worker,Scholarship,0.2216380303823987
Social Worker,Genius,0.1711723897918679
Social Worker,Discernment,0.16381182558287466
Social Worker,Foresight,0.15159646772721042
Social Worker,Intuition,0.16369039951806585
Social Worker,A deep well of knowledge,0.11808241847100903
Social Worker,The pursuit of truth,0.08851758860602824
Social Worker,Expanding the boundaries of understanding,0.08841983513691731
Social Worker,A critical thinker,0.2560668237659334
Social Worker,Imparting wisdom to others,0.17824170890775162
Social Worker,A thirst for learning,0.10496810357853387
Social Worker,Master of abstract thought,0.18035568934051752
Social Worker,Solving complex problems,0.1605741912205681
Social Worker,A beacon of intellectual curiosity,0.10512133553166864
Social Worker,Unraveling the mysteries of the universe,0.10135985736980486
Social Worker,Dexterity,0.12553788407917307
Social Worker,Finesse,0.10992912930581729
Social Worker,Artisan,0.2867301757911056
Social Worker,Virtuoso,0.19113094362554142
Social Worker,Mastery,0.15978647176927221
Social Worker,Precision,0.08813468538619128
Social Worker,Technique,0.12804245829149813
Social Worker,Innovation,0.1419330033881851
Social Worker,Elegance,0.09283470586252636
Social Worker,Ingenuity,0.08326871862117256
Social Worker,A master of their craft,0.15103500761775124
Social Worker,Honing skills over a lifetime,0.11067320413303448
Social Worker,The beauty of handcrafted work,0.10266372622870827
Social Worker,Pushing the boundaries of artistry,0.07175350627176137
Social Worker,Technical excellence combined with creativity,0.07346357034924217
Social Worker,A legacy of craftsmanship,0.0711464467919097
Social Worker,Creating works of enduring value,0.13931905882362433
Social Worker,A passion for perfection,0.0867615841312062
Social Worker,The magic of transforming raw materials,0.07212487173382374
Social Worker,Expressing oneself through skilled labor,0.2305609027456659
Social Worker,Liberty,0.14912146655452693
Social Worker,Autonomy,0.18727994920806781
Social Worker,Self-reliance,0.1715554897939596
Social Worker,Individuality,0.15204963545010944
Social Worker,Entrepreneurship,0.17323682155114264
Social Worker,Self-determination,0.20540267779111168
Social Worker,Nonconformity,0.09691923551146986
Social Worker,Maverick,0.1473844814129474
Social Worker,Unbound,0.13716167107233218
Social Worker,Charting one's own course,0.13686648675546476
Social Worker,Answering to no one,0.13871359314890108
Social Worker,The freedom to create,0.10373605068422007
Social Worker,Breaking free from convention,0.08716691977836236
Social Worker,Living life on one's own terms,0.17112164652598488
Social Worker,A spirit of independence,0.12917462008856626
Social Worker,Embracing the unconventional,0.12328548353626569
Social Worker,Forging a unique path,0.09427133025868294
Social Worker,Unconstrained by rules or expectations,0.10704934075783684
Social Worker,A pioneer of new frontiers,0.14870718176860878
Social Worker,Synergy,0.13860851786031292
Social Worker,Solidarity,0.24722693827047584
Social Worker,Unity,0.15913236121235336
Social Worker,Belonging,0.20712598500367532
Social Worker,Fellowship,0.21738894873546769
Social Worker,Cooperation,0.22746729166836724
Social Worker,Harmony,0.14082979870477177
Social Worker,Altruism,0.28254850917097435
Social Worker,Togetherness,0.1747993173500093
Social Worker,Stronger together,0.20951357425527314
Social Worker,A sense of shared purpose,0.14754907156473349
Social Worker,Building bridges between people,0.22262013306176365
Social Worker,Working towards a common goal,0.18481915300923824
Social Worker,The power of collective action,0.161038753684876
Social Worker,A network of support,0.3111631022421749
Social Worker,Fostering a sense of community,0.21431069045451545
Social Worker,Collaboration breeds innovation,0.09677006898798883
Social Worker,United by a common cause,0.15179424423388174
Social Worker,Celebrating diversity and inclusion,0.16977797752686366
Social Worker,Prestige,0.1246238523578878
Social Worker,Legacy,0.10457134158077812
Social Worker,Icon,0.16203090670502193
Social Worker,Esteem,0.18755816841937112
Social Worker,Tradition,0.14450994390849828
Social Worker,Reputation,0.17088617228813732
Social Worker,Eminence,0.09818524843267594
Social Worker,A respected pillar of society,0.27315888366549373
Social Worker,A cultural icon,0.15072173140489734
Social Worker,An enduring legacy,0.09892345086985434
Social Worker,The face of tradition,0.09603412543361996
Social Worker,A beacon of influence,0.13637245905718806
Social Worker,Creativity,0.17211943861792992
Social Worker,Pioneer,0.21873879769879478
Social Worker,Disruption,0.13863952924284292
Social Worker,Visionary,0.2640637362710479
Social Worker,Breakthrough,0.15602733501980826
Social Worker,Catalyst,0.21723771249563523
Social Worker,Transformation,0.17656452235582856
Social Worker,A trailblazer in new ideas,0.17383510283203768
Social Worker,Champion of creative solutions,0.21587431130909576
Social Worker,The spark behind transformation,0.10395929830322992
Social Worker,A disruptor of the status quo,0.186379760161102
Social Worker,Inventing the future,0.1074848640236871
Social Worker,Expertise,0.18208148259439483
Social Worker,Diligence,0.15386865486148468
Social Worker,Efficiency,0.15524719961183478
Social Worker,Rigor,0.0735474175565726
Social Worker,Competence,0.19422441993724912
Social Worker,Craftsmanship,0.13426148946140437
Social Worker,Embodies technical excellence,0.1168980526552537
Social Worker,Driven by precision and care,0.13550086884622486
Social Worker,An exemplar of professional rigor,0.1657157243661055
Social Worker,Reliability personified,0.14128615506212838
Social Worker,Integrity,0.17168969439746562
Social Worker,Service,0.320272769400568
Social Worker,Community,0.23504482182611242
Social Worker,Responsibility,0.23652494511195313
Social Worker,Fairness,0.18940052752674313
Social Worker,Stewardship,0.1949421973944514
Social Worker,A champion for the community,0.3009599068077628
Social Worker,Guided by a strong ethical compass,0.23889343261148596
Social Worker,A voice for the marginalized,0.2837407390571548
Social Worker,Embodies social responsibility,0.3042019883324578
Social Worker,Driven by compassion,0.28554404463362093
Social Worker,Adaptability,0.18721959481182746
Social Worker,Flexibility,0.14897400783199097
Social Worker,Endurance,0.0788961384391209
Social Worker,Thriving amid change,0.1592473422243453
Social Worker,Resilient under pressure,0.15960163026866503
Social Worker,Methodical,0.13555578769285623
Social Worker,Systematic,0.17770854204425424
Social Worker,Streamlined for success,0.13537699036754947
Social Worker,Engineered for performance,0.0952805150925957
Software Engineer,Hegemony,0.04835501215742201
Software Engineer,Dominance,0.06408277641115122
Software Engineer,Influence,0.08567136929922885
Software Engineer,Control,0.21947975130199618
Software Engineer,Elite,0.2371143343827897
Software Engineer,Authority,0.14762530048323474
Software Engineer,Sovereignty,0.08833545173894605
Software Engineer,Command,0.21253975888925816
Software Engineer,Impact,0.11003092673982577
Software Engineer,Gravitas,0.13017497402102884
Software Engineer,At the top of the hierarchy,0.15388515829563076
Software Engineer,Shaping public opinion,0.08881266325411127
Software Engineer,Pulling the strings,0.1543162135489825
Software Engineer,A seat at the table,0.11598812950538794
Software Engineer,Setting the agenda,0.10753915673746148
Software Engineer,Wielding considerable power,0.12738255924996256
Software Engineer,A force to be reckoned with,0.13119536179859195
Software Engineer,In a position of authority,0.18623382746766512
Software Engineer,Having the final say,0.1212638061999826
Software Engineer,Commanding respect and attention,0.07013274464554815
Software Engineer,Peril,0.0748392724113602
Software Engineer,Hazard,0.13166287165072715
Software Engineer,Bravery,0.11193611084285578
Software Engineer,Valor,0.1430939812415744
Software Engineer,Audacity,0.18439615046804866
Software Engineer,Grit,0.14538622355823563
Software Engineer,Daredevil,0.18167332158534175
Software Engineer,Resilience,0.1546440149772933
Software Engineer,Fortitude,0.09268081147721365
Software Engineer,Tenacity,0.08695063256326194
Software Engineer,On the front lines,0.1678668839102758
Software Engineer,Facing the unknown,0.14034897988805464
Software Engineer,A high-stakes game,0.10839191776123948
Software Engineer,Confronting danger head-on,0.11393578589738274
Software Engineer,Pushing the limits of safety,0.12595406399265754
Software Engineer,Where courage is essential,0.11207332770971924
Software Engineer,In harm's way,0.07746161724811386
Software Engineer,Against all odds,0.092371079566768
Software Engineer,A test of will,0.0776026678595734
Software Engineer,Embracing the unpredictable,0.1421458984921683
Software Engineer,Empathy,0.15776802573397997
Software Engineer,Compassion,0.11427391449881659
Software Engineer,Nurture,0.14148137616291712
Software Engineer,Tenderness,0.07609067089028178
Software Engineer,Support,0.27951807906954923
Software Engineer,Healing,0.12774816368327954
Software Engineer,Solace,0.13149387864803613
Software Engineer,Guidance,0.1595553901965277
Software Engineer,Mentorship,0.18997294322541627
Software Engineer,Kindness,0.10215437229925468
Software Engineer,A shoulder to lean on,0.10446672986158623
Software Engineer,Providing emotional support,0.13699260060130827
Software Engineer,The art of listening,0.08854793423918109
Software Engineer,Caring for the vulnerable,0.1013655764914296
Software Engineer,Making a difference in people's lives,0.19562315948790934
Software Engineer,A healing touch,0.09315387410665477
Software Engineer,Offering comfort and care,0.08472361070552915
Software Engineer,A source of strength,0.12323267920768884
Software Engineer,Building trust and rapport,0.10378908492841134
Software Engineer,Fostering growth and well-being,0.09930557867687212
Software Engineer,Erudition,0.09633811080087491
Software Engineer,Sagacity,0.08068942606998343
Software Engineer,Insight,0.14837288784855207
Software Engineer,Enlightenment,0.1421341748632365
Software Engineer,Scholarship,0.19157797399451024
Software Engineer,Genius,0.24285794463871596
Software Engineer,Discernment,0.08732234407400112
Software Engineer,Foresight,0.11575356174332674
Software Engineer,Intuition,0.10490903630875412
Software Engineer,A deep well of knowledge,0.17347494258617
Software Engineer,The pursuit of truth,0.08858316417374335
Software Engineer,Expanding the boundaries of understanding,0.12595465488329305
Software Engineer,A critical thinker,0.202301263827574
Software Engineer,Imparting wisdom to others,0.10396659307894658
Software Engineer,A thirst for learning,0.1592004439613965
Software Engineer,Master of abstract thought,0.19198442587090758
Software Engineer,Solving complex problems,0.2844383220057118
Software Engineer,A beacon of intellectual curiosity,0.16557853863880573
Software Engineer,Unraveling the mysteries of the universe,0.13436605756883474
Software Engineer,Dexterity,0.17120082204606007
Software Engineer,Finesse,0.130399623322425
Software Engineer,Artisan,0.29766174899275943
Software Engineer,Virtuoso,0.2546238282008412
Software Engineer,Mastery,0.152792000814943
Software Engineer,Precision,0.1985474192337863
Software Engineer,Technique,0.17781356346876637
Software Engineer,Innovation,0.19136869396113407
Software Engineer,Elegance,0.18046181865257357
Software Engineer,Ingenuity,0.1784656782231386
Software Engineer,A master of their craft,0.18873714898352442
Software Engineer,Honing skills over a lifetime,0.14606240259134926
Software Engineer,The beauty of handcrafted work,0.13247968455969789
Software Engineer,Pushing the boundaries of artistry,0.11233538777698643
Software Engineer,Technical excellence combined with creativity,0.23548512422973186
Software Engineer,A legacy of craftsmanship,0.14370434018662875
Software Engineer,Creating works of enduring value,0.17283779564720997
Software Engineer,A passion for perfection,0.19814009222280715
Software Engineer,The magic of transforming raw materials,0.1682212225836434
Software Engineer,Expressing oneself through skilled labor,0.22216233448240652
Software Engineer,Liberty,0.09384327809613177
Software Engineer,Autonomy,0.1344640045835381
Software Engineer,Self-reliance,0.14069265766047576
Software Engineer,Individuality,0.07957389252856992
Software Engineer,Entrepreneurship,0.2618146202568939
Software Engineer,Self-determination,0.08142859307850792
Software Engineer,Nonconformity,0.08221528492167833
Software Engineer,Maverick,0.15861774017968422
Software Engineer,Unbound,0.12866190755325366
Software Engineer,Charting one's own course,0.1527909318803637
Software Engineer,Answering to no one,0.14689279876466546
Software Engineer,The freedom to create,0.16176407735966583
Software Engineer,Breaking free from convention,0.08727413601620361
Software Engineer,Living life on one's own terms,0.1119672561266434
Software Engineer,A spirit of independence,0.0516131771836169
Software Engineer,Embracing the unconventional,0.15229798582256565
Software Engineer,Forging a unique path,0.12629473920301493
Software Engineer,Unconstrained by rules or expectations,0.07943173159102793
Software Engineer,A pioneer of new frontiers,0.20648918802940724
Software Engineer,Synergy,0.13214986170873155
Software Engineer,Solidarity,0.13854227784249395
Software Engineer,Unity,0.22140727461983828
Software Engineer,Belonging,0.09700778696151505
Software Engineer,Fellowship,0.1644137980668508
Software Engineer,Cooperation,0.16112360805596185
Software Engineer,Harmony,0.1358210674918703
Software Engineer,Altruism,0.07771976052118591
Software Engineer,Togetherness,0.07766746215004204
Software Engineer,Stronger together,0.14565846743012886
Software Engineer,A sense of shared purpose,0.046832883340053956
Software Engineer,Building bridges between people,0.1586090649031402
Software Engineer,Working towards a common goal,0.11543674041343083
Software Engineer,The power of collective action,0.09229418460692664
Software Engineer,A network of support,0.16442584045177805
Software Engineer,Fostering a sense of community,0.07684640666607648
Software Engineer,Collaboration breeds innovation,0.12275134470375833
Software Engineer,United by a common cause,0.06780748763227472
Software Engineer,Celebrating diversity and inclusion,0.14719886110289604
Software Engineer,Prestige,0.11534828332629539
Software Engineer,Legacy,0.12825474687176033
Software Engineer,Icon,0.17514583589206428
Software Engineer,Esteem,0.20623353255778362
Software Engineer,Tradition,0.07057441286800432
Software Engineer,Reputation,0.11963127264096243
Software Engineer,Eminence,0.10256572254002982
Software Engineer,A respected pillar of society,0.1574396461085657
Software Engineer,A cultural icon,0.09910579829007021
Software Engineer,An enduring legacy,0.072879501004409
Software Engineer,The face of tradition,0.07774166206851296
Software Engineer,A beacon of influence,0.11230834987889682
Software Engineer,Creativity,0.18401935321823804
Software Engineer,Pioneer,0.22626196784415825
Software Engineer,Disruption,0.09536018930450428
Software Engineer,Visionary,0.23088929686193801
Software Engineer,Breakthrough,0.113120392434468
Software Engineer,Catalyst,0.21592452346829594
Software Engineer,Transformation,0.22449419176478452
Software Engineer,A trailblazer in new ideas,0.18399668952078196
Software Engineer,Champion of creative solutions,0.2587165259135118
Software Engineer,The spark behind transformation,0.152488432305194
Software Engineer,A disruptor of the status quo,0.17745373191840597
Software Engineer,Inventing the future,0.2154323599545541
Software Engineer,Expertise,0.25998753300854593
Software Engineer,Diligence,0.13028345624279256
Software Engineer,Efficiency,0.23250660391744365
Software Engineer,Rigor,0.11014599884463255
Software Engineer,Competence,0.17469287357227434
Software Engineer,Craftsmanship,0.2241943275724953
Software Engineer,Embodies technical excellence,0.3719497181434042
Software Engineer,Driven by precision and care,0.2049785274958085
Software Engineer,An exemplar of professional rigor,0.18453211876269235
Software Engineer,Reliability personified,0.18488471933876097
Software Engineer,Integrity,0.17098302601500054
Software Engineer,Service,0.29147683652360373
Software Engineer,Community,0.18294879292957067
Software Engineer,Responsibility,0.1828653959144518
Software Engineer,Fairness,0.1251965448136435
Software Engineer,Stewardship,0.12297036597954576
Software Engineer,A champion for the community,0.18339858084514316
Software Engineer,Guided by a strong ethical compass,0.20740339250008222
Software Engineer,A voice for the marginalized,0.13153140277152472
Software Engineer,Embodies social responsibility,0.1982845581430258
Software Engineer,Driven by compassion,0.1657181856165251
Software Engineer,Adaptability,0.15829488795458324
Software Engineer,Flexibility,0.14193069155403393
Software Engineer,Endurance,0.1467867288400591
Software Engineer,Thriving amid change,0.18498649493179437
Software Engineer,Resilient under pressure,0.1945559880763064
Software Engineer,Methodical,0.15889891669511688
Software Engineer,Systematic,0.18223257475547713
Software Engineer,Streamlined for success,0.23468062417599644
Software Engineer,Engineered for performance,0.37915700729287705
Surgeon,Hegemony,0.13664240338401296
Surgeon,Dominance,0.18082893287936744
Surgeon,Influence,0.16057747219800267
Surgeon,Control,0.2381848811982967
Surgeon,Elite,0.25600904122524204
Surgeon,Authority,0.20785083320342143
Surgeon,Sovereignty,0.17340356865786602
Surgeon,Command,0.27481370129003535
Surgeon,Impact,0.1890165180505378
Surgeon,Gravitas,0.2593725396512512
Surgeon,At the top of the hierarchy,0.2070293400419783
Surgeon,Shaping public opinion,0.12358872627176169
Surgeon,Pulling the strings,0.218538707153435
Surgeon,A seat at the table,0.14404971183237358
Surgeon,Setting the agenda,0.13201886722297415
Surgeon,Wielding considerable power,0.23785367286252077
Surgeon,A force to be reckoned with,0.1811714540976426
Surgeon,In a position of authority,0.29776488009919305
Surgeon,Having the final say,0.18298912961842256
Surgeon,Commanding respect and attention,0.18821073598695293
Surgeon,Peril,0.19191480517984383
Surgeon,Hazard,0.1978777660909885
Surgeon,Bravery,0.2096317216496966
Surgeon,Valor,0.14540205996445404
Surgeon,Audacity,0.1436969332859979
Surgeon,Grit,0.1989057148136465
Surgeon,Daredevil,0.2977643077549868
Surgeon,Resilience,0.2095627677372353
Surgeon,Fortitude,0.18719701362449537
Surgeon,Tenacity,0.16197480239467768
Surgeon,On the front lines,0.27821778782199663
Surgeon,Facing the unknown,0.16996756272386662
Surgeon,A high-stakes game,0.17779747795266598
Surgeon,Confronting danger head-on,0.2158007697368122
Surgeon,Pushing the limits of safety,0.19730143049813406
Surgeon,Where courage is essential,0.19819550275608466
Surgeon,In harm's way,0.19264771177394166
Surgeon,Against all odds,0.15356075835106636
Surgeon,A test of will,0.1478696737145775
Surgeon,Embracing the unpredictable,0.13886242276258162
Surgeon,Empathy,0.16131780367799084
Surgeon,Compassion,0.18843131287505113
Surgeon,Nurture,0.17077520902757068
Surgeon,Tenderness,0.2066942969396828
Surgeon,Support,0.25180141773004916
Surgeon,Healing,0.2984414438674062
Surgeon,Solace,0.18994960935970273
Surgeon,Guidance,0.21855176561911396
Surgeon,Mentorship,0.19782180940762828
Surgeon,Kindness,0.15671133823481256
Surgeon,A shoulder to lean on,0.18425834448251902
Surgeon,Providing emotional support,0.15208897204452904
Surgeon,The art of listening,0.13437000743112537
Surgeon,Caring for the vulnerable,0.19557780660436014
Surgeon,Making a difference in people's lives,0.20887070685943723
Surgeon,A healing touch,0.2587210762730727
Surgeon,Offering comfort and care,0.17729486487298915
Surgeon,A source of strength,0.16611302819488166
Surgeon,Building trust and rapport,0.11485953087371807
Surgeon,Fostering growth and well-being,0.12410628459105015
Surgeon,Erudition,0.10408558024575221
Surgeon,Sagacity,0.19842919084130628
Surgeon,Insight,0.21037582254216358
Surgeon,Enlightenment,0.1288412702887182
Surgeon,Scholarship,0.20227333909354483
Surgeon,Genius,0.29004894175374796
Surgeon,Discernment,0.20332508510667235
Surgeon,Foresight,0.22567638530166495
Surgeon,Intuition,0.16533555423406146
Surgeon,A deep well of knowledge,0.18700802248925041
Surgeon,The pursuit of truth,0.1373947943549689
Surgeon,Expanding the boundaries of understanding,0.11497995533507374
Surgeon,A critical thinker,0.2641367338933074
Surgeon,Imparting wisdom to others,0.16296101306789734
Surgeon,A thirst for learning,0.11591117614006509
Surgeon,Master of abstract thought,0.23148406246842473
Surgeon,Solving complex problems,0.20232073345401905
Surgeon,A beacon of intellectual curiosity,0.14529435240444719
Surgeon,Unraveling the mysteries of the universe,0.14732413533366737
Surgeon,Dexterity,0.2565241637447992
Surgeon,Finesse,0.1957736921076179
Surgeon,Artisan,0.3292474683607142
Surgeon,Virtuoso,0.3505352184164277
Surgeon,Mastery,0.19042762731299134
Surgeon,Precision,0.21872161427676473
Surgeon,Technique,0.24680123059199602
Surgeon,Innovation,0.1697398953178706
Surgeon,Elegance,0.1852878969687099
Surgeon,Ingenuity,0.15409474032856776
Surgeon,A master of their craft,0.30245187052765193
Surgeon,Honing skills over a lifetime,0.1498393766688735
Surgeon,The beauty of handcrafted work,0.09878324338568074
Surgeon,Pushing the boundaries of artistry,0.17277534451225196
Surgeon,Technical excellence combined with creativity,0.17661830723048305
Surgeon,A legacy of craftsmanship,0.10604832144664131
Surgeon,Creating works of enduring value,0.1388766878249052
Surgeon,A passion for perfection,0.18849567090228536
Surgeon,The magic of transforming raw materials,0.11998909218655103
Surgeon,Expressing oneself through skilled labor,0.18981462454198636
Surgeon,Liberty,0.1357413408269786
Surgeon,Autonomy,0.1749292343720296
Surgeon,Self-reliance,0.10834462562739298
Surgeon,Individuality,0.11509423470983364
Surgeon,Entrepreneurship,0.18802181415860109
Surgeon,Self-determination,0.09677445923412682
Surgeon,Nonconformity,0.15206208694743514
Surgeon,Maverick,0.2554658205201072
Surgeon,Unbound,0.20111880939252985
Surgeon,Charting one's own course,0.16791897621635243
Surgeon,Answering to no one,0.1742780077790074
Surgeon,The freedom to create,0.12632459503096688
Surgeon,Breaking free from convention,0.13303103024993607
Surgeon,Living life on one's own terms,0.14452695984409558
Surgeon,A spirit of independence,0.09043475209908668
Surgeon,Embracing the unconventional,0.1810173953301579
Surgeon,Forging a unique path,0.16174515471965126
Surgeon,Unconstrained by rules or expectations,0.16084545342534326
Surgeon,A pioneer of new frontiers,0.2410702122059195
Surgeon,Synergy,0.21540644352005628
Surgeon,Solidarity,0.17587047727685098
Surgeon,Unity,0.17035764334303677
Surgeon,Belonging,0.12898756021746174
Surgeon,Fellowship,0.215571041651946
Surgeon,Cooperation,0.15921105783447473
Surgeon,Harmony,0.17237985154172258
Surgeon,Altruism,0.16674302327551366
Surgeon,Togetherness,0.11496209888888408
Surgeon,Stronger together,0.16506025655678366
Surgeon,A sense of shared purpose,0.10164252639063548
Surgeon,Building bridges between people,0.1380580411443911
Surgeon,Working towards a common goal,0.12122492818431381
Surgeon,The power of collective action,0.10101928936982225
Surgeon,A network of support,0.1400794025126287
Surgeon,Fostering a sense of community,0.07390149114269766
Surgeon,Collaboration breeds innovation,0.07508601990901898
Surgeon,United by a common cause,0.15024986104086194
Surgeon,Celebrating diversity and inclusion,0.07297953208887567
Surgeon,Prestige,0.21170942147737254
Surgeon,Legacy,0.14114362744828482
Surgeon,Icon,0.19168842517213902
Surgeon,Esteem,0.17985979026581947
Surgeon,Tradition,0.1353594372962593
Surgeon,Reputation,0.18810002534953024
Surgeon,Eminence,0.22872724715161183
Surgeon,A respected pillar of society,0.25611690724270997
Surgeon,A cultural icon,0.15472717857287774
Surgeon,An enduring legacy,0.12156948685848978
Surgeon,The face of tradition,0.1518697220977344
Surgeon,A beacon of influence,0.16057728001473695
Surgeon,Creativity,0.1712693188712722
Surgeon,Pioneer,0.2812363988635888
Surgeon,Disruption,0.2191470818494051
Surgeon,Visionary,0.33450974404353573
Surgeon,Breakthrough,0.25377098778092216
Surgeon,Catalyst,0.22262042078944286
Surgeon,Transformation,0.24062610863222056
Surgeon,A trailblazer in new ideas,0.2204741875284056
Surgeon,Champion of creative solutions,0.2293490988225011
Surgeon,The spark behind transformation,0.12842668474764898
Surgeon,A disruptor of the status quo,0.26706794594353567
Surgeon,Inventing the future,0.181059039620724
Surgeon,Expertise,0.23874074757297375
Surgeon,Diligence,0.1766233634929785
Surgeon,Efficiency,0.18517883433005106
Surgeon,Rigor,0.20955753512417838
Surgeon,Competence,0.19662944595164505
Surgeon,Craftsmanship,0.1832692180729108
Surgeon,Embodies technical excellence,0.22537582807880102
Surgeon,Driven by precision and care,0.2618244700728944
Surgeon,An exemplar of professional rigor,0.22663642538340603
Surgeon,Reliability personified,0.1710657701802437
Surgeon,Integrity,0.2074357008743859
Surgeon,Service,0.27138872701907557
Surgeon,Community,0.18075413602849877
Surgeon,Responsibility,0.20085887039781386
Surgeon,Fairness,0.13971294035423956
Surgeon,Stewardship,0.17815647184997538
Surgeon,A champion for the community,0.22953155172654796
Surgeon,Guided by a strong ethical compass,0.2189733912269133
Surgeon,A voice for the marginalized,0.17810736729700752
Surgeon,Embodies social responsibility,0.1612330028339527
Surgeon,Driven by compassion,0.2303466041624802
Surgeon,Adaptability,0.15115676037751136
Surgeon,Flexibility,0.17808661117869312
Surgeon,Endurance,0.20608822304856544
Surgeon,Thriving amid change,0.19648806133020022
Surgeon,Resilient under pressure,0.2358789258294871
Surgeon,Methodical,0.1700806006046273
Surgeon,Systematic,0.20769557364362348
Surgeon,Streamlined for success,0.19119553526016134
Surgeon,Engineered for performance,0.20618732669392517
Teacher,Hegemony,0.18043155856708068
Teacher,Dominance,0.17126944615349438
Teacher,Influence,0.22799864975028747
Teacher,Control,0.34597289966534145
Teacher,Elite,0.2922877306294711
Teacher,Authority,0.3030471215135792
Teacher,Sovereignty,0.14053602436641974
Teacher,Command,0.2661440003252832
Teacher,Impact,0.18135071830340185
Teacher,Gravitas,0.20124032474711545
Teacher,At the top of the hierarchy,0.21392677759385526
Teacher,Shaping public opinion,0.15400959126391375
Teacher,Pulling the strings,0.17868574767021694
Teacher,A seat at the table,0.16791466372722622
Teacher,Setting the agenda,0.1517782510435496
Teacher,Wielding considerable power,0.14985208834503697
Teacher,A force to be reckoned with,0.17210798344341094
Teacher,In a position of authority,0.3118117116628875
Teacher,Having the final say,0.16821824493923324
Teacher,Commanding respect and attention,0.18167766792323511
Teacher,Peril,0.18113841043318762
Teacher,Hazard,0.21670879951395175
Teacher,Bravery,0.20591975271954854
Teacher,Valor,0.2419269737058268
